chrom	start	end	group	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1
chr1	65140088	65440088	nonHub	3.14471	4.44683	5.10769	3.12907	5.03908	6.57624	8.76006	5.27233	2.55085	7.10767
chr1	65665088	65965088	nonHub	2.82357	0.94753	3.49364	1.74598	2.19114	1.8443	0.657411	1.45162	2.26532	2.39309
chr1	65585088	65885088	nonHub	1.54509	2.18952	3.17364	1.90912	2.66044	3.17232	3.55885	2.84344	2.10982	2.60488
chr1	65370088	65670088	nonHub	2.22371	2.6006	5.62347	2.50915	3.20474	4.63345	6.03634	3.89138	2.10006	3.67054
chr1	65470088	65770088	nonHub	1.76928	2.29302	4.72345	1.97278	2.91062	3.90943	4.36726	3.13295	2.07406	2.89572
chr1	65130088	65430088	nonHub	3.16894	4.37176	5.04039	3.05188	5.14462	6.60317	8.79026	5.31446	2.49505	7.71619
chr1	65610088	65910088	nonHub	1.54509	2.1939	3.11919	1.92344	2.65294	3.1854	3.55769	2.84344	2.19542	2.54745
chr1	65410088	65710088	nonHub	2.19948	2.45337	4.79075	2.47811	3.30546	4.01715	4.35912	3.37761	2.15912	3.43116
chr1	65100088	65400088	nonHub	3.51432	4.40893	4.58089	4.23761	4.95604	6.38543	8.75542	5.32126	2.38072	7.93842
chr1	65630088	65930088	nonHub	2.85387	2.20702	3.16447	1.94493	2.72044	3.25157	3.56582	2.88694	2.26261	2.58623
chr1	65275088	65575088	nonHub	3.22953	1.8936	6.27081	2.68502	3.04081	4.38339	5.69253	3.31508	2.51022	3.76003
chr1	65420088	65720088	nonHub	2.19948	2.39871	4.59007	2.39933	3.04027	3.83403	4.33706	3.30557	2.08815	3.21191
chr1	66620088	66920088	nonHub	3.07806	13.436	1.70583	9.56865	9.14706	10.2887	6.8552	8.93809	2.89815	6.35819
chr1	66755088	67055088	nonHub	3.55067	11.2596	1.84961	12.0778	7.60684	9.33385	6.88656	8.06276	2.03667	6.98984
chr1	66070088	66370088	nonHub	1.49055	0.814147	2.63583	0.925511	1.45826	1.24877	0.348451	0.956875	1.81886	2.00008
chr1	66210088	66510088	nonHub	3.25377	1.66911	3.08064	0.941427	2.07113	1.61578	0.477378	1.62152	1.78202	2.17682
chr1	66675088	66975088	nonHub	4.01117	13.0344	1.33627	11.7635	8.91456	10.054	6.83661	8.88644	2.19597	6.91228
chr1	66735088	67035088	nonHub	4.18082	11.5467	1.62506	12.112	7.87256	9.57468	6.9365	8.23402	2.0383	6.98462
chr1	66445088	66745088	nonHub	5.27753	9.03287	2.71231	3.93521	8.13239	8.10278	4.36726	7.19016	2.69443	2.7406
chr1	66295088	66595088	nonHub	3.78698	5.67206	3.07881	1.8924	4.55853	5.63986	3.91659	5.27505	1.95648	2.51986
chr1	66230088	66530088	nonHub	3.47796	3.25367	3.07085	1.01066	2.82491	2.28826	0.657411	2.59199	1.76956	2.21485
chr1	66185088	66485088	nonHub	3.45978	0.564145	3.19628	0.860256	1.43629	1.16644	0.351936	1.06017	1.73217	2.18204
chr1	66255088	66555088	nonHub	3.4719	3.53647	3.08187	1.14595	3.26367	2.67297	0.765431	2.91276	1.8893	2.21485
chr1	66670088	66970088	nonHub	4.17476	13.0817	1.36625	11.6107	9.00992	10.0863	6.8459	8.90818	2.24906	6.87127
chr1	67380088	67680088	nonHub	3.96269	2.05395	5.95204	3.19353	2.48204	3.53472	5.25348	3.15062	2.66734	4.17168
chr1	67555088	67855088	nonHub	7.90115	2.9286	5.98569	3.53015	4.25263	4.36723	5.5729	4.07352	2.78221	4.6236
chr1	67110088	67410088	nonHub	4.15659	5.47599	2.60707	5.69949	4.29174	5.97994	8.80885	5.74669	2.16779	4.0009
chr1	67450088	67750088	nonHub	4.41107	2.07509	6.68136	3.26913	2.5549	3.58473	5.28949	3.20091	2.73073	4.36035
chr1	67475088	67775088	nonHub	6.13793	2.18078	6.5388	3.33518	2.75366	3.70322	5.3406	3.3545	2.87811	4.38645
chr1	67445088	67745088	nonHub	4.42925	2.0627	6.73948	3.27311	2.53401	3.57396	5.27787	3.21314	2.72098	4.35513
chr1	67395088	67695088	nonHub	2.42367	2.03646	5.9759	3.19433	2.44347	3.48702	5.22677	3.07586	2.66951	4.18137
chr1	67495088	67795088	nonHub	6.2167	2.23034	6.61405	3.41476	2.89937	3.76247	5.36266	3.47139	2.84777	4.47445
chr1	68275088	68575088	nonHub	5.3563	6.66259	2.99376	6.99823	7.20343	7.48878	5.56012	5.66514	2.20789	5.37009
chr1	68305088	68605088	nonHub	6.78021	6.87324	2.80654	6.97993	7.62023	7.34797	5.02815	5.79698	2.11957	5.385
chr1	68665088	68965088	nonHub	1.93893	0.935868	2.3036	0.91994	1.17861	1.89047	1.82356	1.60114	1.68395	1.72938
chr1	68160088	68460088	nonHub	4.54437	5.29451	2.29442	6.71413	6.66074	5.35132	1.72019	3.8275	2.37097	4.65865
chr1	68855088	69155088	nonHub	0.733159	0.227407	1.41092	0.633454	0.409834	0.502432	0.241593	0.565426	3.05365	1.46165
chr1	68800088	69100088	nonHub	0.830106	0.21939	1.64954	0.576156	0.41037	0.553214	0.255531	0.584455	2.37097	1.43704
chr1	68525088	68825088	nonHub	4.76856	2.9993	2.87262	1.61945	3.79404	3.83326	2.1453	3.15198	1.92072	2.28122
chr1	69425088	69725088	nonHub	0.593798	0.198252	1.04687	0.512493	0.334296	0.427029	0.210232	0.549116	2.67818	1.40945
chr1	69930088	70230088	nonHub	1.26637	0.318516	1.86246	0.55467	0.571625	0.619384	0.271792	0.709501	1.76414	1.60558
chr1	69630088	69930088	nonHub	0.678626	0.272597	1.8386	0.505331	0.589839	0.864829	0.400719	0.5763	2.0383	1.42288
chr1	69750088	70050088	nonHub	1.35119	0.266766	2.06008	0.456787	0.573232	0.83713	0.387942	0.646978	1.29547	1.46016
chr1	69895088	70195088	nonHub	1.26637	0.282072	1.65871	0.523634	0.456978	0.568602	0.253208	0.66057	1.73001	1.5407
chr1	69745088	70045088	nonHub	1.36937	0.27041	2.05519	0.460766	0.579661	0.844055	0.391427	0.649697	1.25646	1.45793
chr1	69855088	70155088	nonHub	1.2906	0.278428	1.55837	0.498964	0.443585	0.541673	0.219524	0.66057	1.54633	1.45569
chr1	69435088	69735088	nonHub	0.605917	0.19971	1.07257	0.512493	0.359475	0.45165	0.213717	0.55863	2.68089	1.42064
chr1	70335088	70635088	nonHub	1.98741	4.22671	1.71623	6.78416	3.27117	4.655	8.60674	5.46398	1.52303	5.03376
chr1	70480088	70780088	nonHub	2.59938	3.08676	2.79552	5.32865	2.88598	3.72708	6.12461	3.82206	1.81616	4.0628
chr1	70645088	70945088	nonHub	2.85993	0.995635	2.5979	1.53191	1.20647	1.79583	2.5797	1.73977	2.27724	2.02842
chr1	70580088	70880088	nonHub	2.45396	2.28428	3.03965	2.33566	1.82041	3.14386	5.96316	3.30285	2.20301	2.83606
chr1	70860088	71160088	nonHub	1.14518	0.169827	0.969164	0.596847	0.33751	0.4655	0.241593	0.516495	4.0728	1.31027
chr1	70590088	70890088	nonHub	2.45396	2.2041	3.03231	2.11761	1.64791	3.01613	5.92483	3.20363	2.22739	2.49078
chr1	70750088	71050088	nonHub	1.97529	0.23834	1.68441	0.674835	0.460728	0.573219	0.30083	0.659211	3.38579	1.45121
chr1	70600088	70900088	nonHub	2.3146	1.13193	3.00233	1.92742	1.4304	1.9097	2.63894	1.93822	2.24419	2.27973
chr1	71490088	71790088	nonHub	1.17548	0.744904	1.46292	0.953364	1.4229	1.50345	0.490155	0.984059	2.34117	1.59589
chr1	71345088	71645088	nonHub	0.963407	0.578722	1.9163	0.813304	1.09771	1.29263	0.464602	0.852217	3.1436	1.50043
chr1	71820088	72120088	nonHub	1.20577	0.874643	1.09459	1.31784	2.06096	1.66887	0.406526	1.18522	1.7273	1.96205
chr1	71650088	71950088	nonHub	1.49055	1.13193	1.10683	1.22951	2.23507	2.00511	0.447179	1.2858	1.69967	1.81439
chr1	71580088	71880088	nonHub	1.55115	1.11444	1.1827	1.19608	1.9297	1.92663	0.528484	1.24774	1.98412	1.74727
chr1	71315088	71615088	nonHub	1.93893	1.62611	1.94934	0.935856	1.50755	2.33596	2.69585	2.0388	2.98376	1.71968
chr1	71880088	72180088	nonHub	0.896756	0.89578	1.08358	1.18733	2.05506	1.67118	0.410011	1.11862	1.69425	1.96428
chr1	73040088	73340088	nonHub	0.630153	0.192421	0.697504	0.51488	0.280723	0.413179	0.195133	0.464846	4.67747	1.02241
chr1	72685088	72985088	nonHub	1.01188	0.291548	1.57673	0.605601	0.684128	0.81097	0.329867	0.717657	2.42949	1.23495
chr1	72500088	72800088	nonHub	1.33908	2.6662	1.56694	0.954955	1.64844	3.724	5.23606	3.35722	1.95378	1.61901
chr1	72525088	72825088	nonHub	0.842224	0.550296	1.67829	0.843544	1.33718	1.30648	0.369358	0.989496	1.97003	1.45867
chr1	73045088	73345088	nonHub	0.630153	0.191693	0.703623	0.527613	0.283937	0.416257	0.197456	0.463486	4.79179	1.03658
chr1	72755088	73055088	nonHub	0.999762	0.247087	1.29283	0.547508	0.532516	0.674782	0.326383	0.606202	2.99351	1.14621
chr1	72725088	73025088	nonHub	1.04824	0.274055	1.44518	0.553874	0.602161	0.742491	0.340321	0.657852	2.63104	1.19468
chr1	72435088	72735088	nonHub	1.39967	2.81343	1.28916	1.10695	1.95702	3.93713	5.25813	3.4945	1.86492	1.79575
chr1	73580088	73880088	nonHub	0.666508	0.137027	0.519457	0.520451	0.216435	0.340854	0.196294	0.377857	4.71268	1.00973
chr1	73730088	74030088	nonHub	0.672567	0.124637	0.481523	0.523634	0.237864	0.351626	0.196294	0.384653	4.88227	0.953804
chr1	73720088	74020088	nonHub	0.65439	0.12901	0.494371	0.521247	0.23465	0.353934	0.199779	0.383294	4.80913	0.947838
chr1	73405088	73705088	nonHub	0.575621	0.176386	0.54699	0.559445	0.244829	0.35855	0.190487	0.371061	4.8178	0.968719
chr1	73960088	74260088	nonHub	1.01794	0.172013	0.617964	0.574565	0.293045	0.414718	0.234624	0.436303	4.64171	1.09997
chr1	73595088	73895088	nonHub	0.65439	0.134112	0.520069	0.517268	0.220185	0.347778	0.197456	0.387371	4.75332	1.01868
chr1	73870088	74170088	nonHub	0.79981	0.160351	0.509056	0.56979	0.264115	0.370092	0.213717	0.399604	4.84218	1.00973
chr1	74715088	75015088	nonHub	2.98717	1.37683	2.48471	2.58713	1.37843	2.25594	2.86195	2.13258	2.36122	2.08062
chr1	75175088	75475088	nonHub	0.848283	0.235425	2.28218	0.733724	0.472514	0.642467	0.32406	0.50834	4.08147	1.34159
chr1	74840088	75140088	nonHub	2.08435	1.43223	2.22345	2.60544	1.53594	2.40213	2.84801	2.15977	2.19055	2.0575
chr1	74745088	75045088	nonHub	2.05406	1.37027	2.5049	2.59191	1.36451	2.24132	2.84801	2.13394	2.2794	2.07316
chr1	74680088	74980088	nonHub	2.79933	1.34549	2.52509	1.75075	1.5263	2.42214	2.87821	2.15161	2.48313	1.89195
chr1	74610088	74910088	nonHub	2.01164	1.16911	2.32318	0.684385	1.87559	1.91124	0.585398	1.39454	2.67872	1.50491
chr1	74480088	74780088	nonHub	1.90864	1.29301	1.79821	0.892883	2.25328	2.08205	0.57146	1.52774	2.88136	1.4542
chr1	75925088	76225088	nonHub	1.18154	2.42276	2.48532	3.08132	1.76952	3.20772	4.56006	3.8574	2.33792	2.84351
chr1	75830088	76130088	nonHub	1.25425	2.3885	2.34031	3.08689	1.7363	3.40238	4.77262	3.79896	2.61208	2.7846
chr1	75865088	76165088	nonHub	1.38149	2.39142	2.23263	3.09246	1.67898	3.17386	4.55193	3.80711	2.52918	2.77043
chr1	75810088	76110088	nonHub	1.27242	2.38705	2.26934	3.10997	1.73095	3.40084	4.76681	3.80032	2.81472	2.78535
chr1	75745088	76045088	nonHub	1.22395	2.28573	1.81963	2.9333	1.56005	3.28312	4.7099	3.64265	3.08454	2.5922
chr1	76045088	76345088	nonHub	2.39337	1.00074	3.42572	1.0409	1.5488	1.62733	1.22655	1.4625	1.88551	2.06272
chr1	76050088	76350088	nonHub	2.41761	0.974498	3.48263	1.01782	1.5338	1.61425	1.2219	1.44755	1.89038	2.06943
chr1	77135088	77435088	nonHub	2.56909	0.58674	3.49242	1.46506	1.49683	1.24415	0.421626	1.14852	2.42244	2.31553
chr1	76855088	77155088	nonHub	1.7511	0.354959	2.78818	0.685181	0.713057	1.10335	0.801438	0.950079	2.05889	1.9091
chr1	77150088	77450088	nonHub	1.74504	0.596215	3.29357	1.52952	1.50808	1.25954	0.419303	1.16076	2.38885	2.29017
chr1	76890088	77190088	nonHub	1.78745	0.386301	3.12653	0.717012	0.965387	1.28647	0.869967	0.99901	1.96949	1.99486
chr1	76880088	77180088	nonHub	1.77534	0.381199	3.04699	0.708259	0.804667	1.19953	0.853705	0.974545	2.028	1.95384
chr1	77030088	77330088	nonHub	2.07223	0.47668	4.61944	0.843544	1.43094	1.52192	0.830475	1.09959	2.19055	2.33044
chr1	76725088	77025088	nonHub	0.908875	0.287903	1.77496	0.617538	0.490193	0.62477	0.327544	0.797849	1.97328	1.6809
chr1	77190088	77490088	nonHub	1.8844	1.15453	2.94726	1.75951	1.65059	1.89739	2.0547	1.87026	2.43057	2.22753
chr1	77140088	77440088	nonHub	1.70868	0.582366	3.40615	1.47143	1.4979	1.24108	0.418141	1.14173	2.35851	2.29539
chr1	77710088	78010088	nonHub	4.0657	9.22238	1.34545	8.31448	6.60127	5.77605	6.44635	6.54182	2.55194	5.70642
chr1	77870088	78170088	nonHub	2.71451	9.54308	1.40357	10.0111	6.01358	7.36336	11.4524	8.23538	2.63158	7.07784
chr1	78105088	78405088	nonHub	4.67768	8.37398	2.21488	8.24127	5.64178	7.97428	12.0297	7.85073	2.60449	6.40518
chr1	77680088	77980088	nonHub	4.04752	8.98841	1.30446	8.33119	6.87878	5.26284	4.32428	5.93426	2.62671	5.07328
chr1	77945088	78245088	nonHub	2.63574	10.511	1.37053	11.8112	6.17697	8.6506	14.9985	9.45866	2.34984	7.70873
chr1	78130088	78430088	nonHub	4.45349	5.43882	2.28402	7.63248	5.26248	6.70628	8.61488	5.56863	2.54218	6.2426
chr1	78110088	78410088	nonHub	4.69585	8.34774	2.21672	8.08051	5.65785	7.99583	12.0204	7.83578	2.5774	6.39026
chr1	79165088	79465088	nonHub	1.13912	1.34841	1.42315	1.14117	1.97417	2.22747	1.00238	1.4992	1.97274	1.54294
chr1	78865088	79165088	nonHub	1.56932	0.951903	2.30421	1.10536	2.24578	2.31827	0.653927	1.39046	1.94023	1.74876
chr1	78845088	79145088	nonHub	2.59938	1.06123	2.44126	1.09661	2.30793	2.64296	0.893197	1.60929	2.01175	1.8032
chr1	79310088	79610088	nonHub	1.47844	1.84695	1.5443	1.02976	2.18417	1.94125	0.5099	1.51415	1.77985	1.57426
chr1	78720088	79020088	nonHub	2.48426	1.285	2.58015	1.23587	2.42686	3.427	2.63545	2.032	2.32708	1.93147
chr1	79275088	79575088	nonHub	1.26031	1.88996	1.51432	1.0218	2.1531	2.159	0.680641	1.53725	1.94131	1.50565
chr1	80270088	80570088	nonHub	1.32696	0.413269	1.23593	0.615946	0.703414	0.791734	0.312445	0.739404	2.47121	1.3565
chr1	80090088	80390088	nonHub	1.11489	1.12902	1.44885	0.97485	1.38058	1.31956	0.446018	1.0425	2.80496	1.49596
chr1	80415088	80715088	nonHub	1.16336	0.459916	1.16557	0.621517	0.756452	0.726334	0.255531	0.664648	2.33467	1.33637
chr1	80370088	80670088	nonHub	1.19366	0.446068	1.2347	0.641412	0.741987	0.73172	0.277599	0.680958	2.48096	1.32891
chr1	80085088	80385088	nonHub	1.12095	1.14505	1.44334	0.975646	1.39719	1.32033	0.45531	1.0425	2.78383	1.49745
chr1	80170088	80470088	nonHub	1.39361	0.666915	1.34728	0.756006	0.943422	1.01871	0.37865	0.869887	2.35309	1.42586
chr1	79880088	80180088	nonHub	0.993703	1.13048	1.47088	0.91994	1.65326	1.36034	0.398396	1.13085	2.14504	1.42735
chr1	80010088	80310088	nonHub	1.1573	1.2952	1.3999	0.995541	1.76202	1.5373	0.488993	1.16483	2.25231	1.45345
chr1	80255088	80555088	nonHub	1.32696	0.410353	1.25979	0.632658	0.730201	0.810201	0.319414	0.747559	2.4452	1.36694
chr1	80020088	80320088	nonHub	1.19366	1.28135	1.38767	0.986787	1.7438	1.53038	0.483186	1.14852	2.27399	1.44972
chr1	79705088	80005088	nonHub	1.19366	0.63193	1.57244	0.755211	0.980387	0.968701	0.272953	0.918818	2.02313	1.45271
chr1	80910088	81210088	nonHub	0.745277	0.555398	1.40051	0.668469	0.784845	0.684015	0.298507	0.717657	2.43545	1.32966
chr1	81290088	81590088	nonHub	1.69657	2.40235	2.26199	1.19369	2.87152	2.41367	0.989601	1.83899	2.0383	1.6548
chr1	81220088	81520088	nonHub	1.19366	2.37393	2.10169	1.18812	2.87473	2.23594	0.693418	1.75744	2.0448	1.64212
chr1	81115088	81415088	nonHub	1.09065	2.01095	1.83798	1.08387	2.59133	1.82353	0.500608	1.50327	2.17917	1.57128
chr1	81090088	81390088	nonHub	0.939171	1.32508	1.77191	0.927103	1.8697	1.32571	0.397234	1.17299	1.92235	1.4706
chr1	80900088	81200088	nonHub	0.745277	0.545194	1.36503	0.650166	0.768773	0.681707	0.292699	0.720375	2.40511	1.29685
chr1	80920088	81220088	nonHub	0.714981	0.558314	1.43845	0.674835	0.771988	0.664011	0.291538	0.724453	2.41757	1.3401
chr1	81295088	81595088	nonHub	1.69657	2.39288	2.26872	1.20563	2.83616	2.37674	0.983794	1.82404	2.05564	1.66748
chr1	80845088	81145088	nonHub	0.811928	0.491987	1.27753	0.593664	0.708772	0.661702	0.2474	0.705424	2.26694	1.2603
chr1	81430088	81730088	nonHub	2.0177	0.871727	2.42291	0.904025	1.29379	1.58501	0.854867	1.3225	1.78365	1.6727
chr1	80975088	81275088	nonHub	0.811928	0.610792	1.57611	0.728949	0.913421	0.752494	0.305476	0.795131	2.14178	1.38857
chr1	82010088	82310088	nonHub	1.81775	1.1538	2.21243	1.52077	1.4079	2.2344	3.00016	1.54813	1.46344	2.24767
chr1	82075088	82375088	nonHub	0.884638	0.488342	1.64281	1.38469	1.04628	1.01333	0.277599	0.878042	1.85083	1.90313
chr1	81935088	82235088	nonHub	1.98741	1.66255	2.19653	1.64809	1.93345	2.66297	3.10005	1.79822	1.21312	2.30509
chr1	82175088	82475088	nonHub	0.842224	0.35423	1.45864	0.980421	0.643948	0.677091	0.255531	0.71222	2.57361	1.57053
chr1	82410088	82710088	nonHub	0.65439	0.284988	0.906144	0.520451	0.411977	0.482427	0.234624	0.561349	3.78564	1.27522
chr1	82135088	82435088	nonHub	0.866461	0.456272	1.50392	1.10616	0.888777	0.942541	0.279922	0.822315	2.2664	1.69582
chr1	82320088	82620088	nonHub	0.745277	0.312685	1.07318	0.553078	0.471443	0.530131	0.255531	0.607561	3.6995	1.37589
chr1	81890088	82190088	nonHub	2.08435	2.02553	2.39293	1.49451	2.67276	3.23465	3.22782	2.15433	1.40492	2.40278
chr1	81885088	82185088	nonHub	2.09647	2.00512	2.45534	1.47381	2.62401	3.17232	3.22434	2.15977	1.41846	2.40129
chr1	82510088	82810088	nonHub	0.733159	0.295192	0.822321	0.504535	0.403941	0.45165	0.227655	0.557271	3.8019	1.22898
chr1	82335088	82635088	nonHub	0.733159	0.320702	1.0487	0.557057	0.475193	0.527054	0.253208	0.604843	3.80623	1.36023
chr1	82205088	82505088	nonHub	0.793751	0.284988	1.44885	0.828424	0.516444	0.574758	0.240431	0.682317	2.99622	1.50342
chr1	82100088	82400088	nonHub	0.878579	0.498546	1.57367	1.23905	1.04575	1.01794	0.288053	0.882119	2.06593	1.81961
chr1	82170088	82470088	nonHub	0.854342	0.362248	1.45436	0.991562	0.664306	0.694787	0.250885	0.725812	2.52214	1.57053
chr1	82245088	82545088	nonHub	0.793751	0.2449	1.37053	0.57934	0.453228	0.529362	0.2474	0.659211	3.38958	1.47135
chr1	82200088	82500088	nonHub	0.793751	0.289361	1.45375	0.846727	0.525016	0.577066	0.242754	0.674162	2.96155	1.50491
chr1	83080088	83380088	nonHub	0.65439	0.274784	0.944078	0.607193	0.455907	0.507049	0.234624	0.580378	4.07768	1.45793
chr1	83020088	83320088	nonHub	0.666508	0.234696	0.89819	0.568994	0.375547	0.490891	0.221847	0.565426	4.0896	1.37216
chr1	82855088	83155088	nonHub	0.763455	0.237611	0.718307	0.514084	0.325724	0.43857	0.161449	0.478438	3.7916	1.18722
chr1	84605088	84905088	nonHub	4.69585	5.65238	2.76187	4.24716	4.88693	7.06329	9.31991	6.50648	2.3363	3.46173
chr1	83900088	84200088	nonHub	2.03588	0.629743	2.34276	1.38548	1.4004	1.17875	0.452987	1.20153	1.77173	2.03737
chr1	84070088	84370088	nonHub	2.8781	2.30687	2.29197	2.16536	2.7124	3.31159	5.19657	3.24712	1.96082	2.78162
chr1	83985088	84285088	nonHub	2.17524	1.121	2.72027	1.68152	1.92113	1.88047	2.13601	1.83764	1.71809	2.34909
chr1	83925088	84225088	nonHub	2.07829	0.69607	2.33909	1.5152	1.6313	1.29263	0.470409	1.22056	1.65415	2.17309
chr1	84290088	84590088	nonHub	2.0177	3.61446	1.80005	2.72003	4.29602	5.68141	5.49043	4.2407	2.75132	2.62128
chr1	84170088	84470088	nonHub	2.16312	2.43588	1.89917	2.55769	2.91973	3.63475	5.24419	3.30421	2.26261	2.79131
chr1	85140088	85440088	nonHub	6.06522	3.13195	8.06657	2.5744	3.67725	4.73348	5.08971	3.41023	2.84614	3.27381
chr1	84940088	85240088	nonHub	8.01628	4.01607	8.7292	1.99824	5.10658	4.031	1.45885	3.2512	3.22162	3.15001
chr1	85600088	85900088	nonHub	5.59261	21.2465	2.57159	7.39454	12.4032	14.9891	14.9172	16.2343	3.30993	11.2092
chr1	84995088	85295088	nonHub	6.62873	1.72596	10.8395	1.86535	3.62743	3.01228	1.39613	2.41394	3.46218	3.14554
chr1	84950088	85250088	nonHub	7.98598	3.65309	8.97027	1.99586	4.74979	3.8448	1.43097	3.09625	3.40258	3.15598
chr1	85055088	85355088	nonHub	5.98646	1.80104	9.76445	1.90195	3.26421	3.30466	2.04076	2.47782	3.10892	2.96656
chr1	85610088	85910088	nonHub	5.56837	20.8595	2.55446	7.47014	12.0138	14.7183	14.8649	16.0426	3.30235	11.1317
chr1	86305088	86605088	nonHub	1.50873	2.55104	3.00967	1.93378	2.92884	2.65604	1.11737	2.07278	2.36772	2.14475
chr1	86205088	86505088	nonHub	1.46632	3.07364	2.45411	2.03246	3.54439	3.16078	1.20913	2.28481	2.29349	2.10523
chr1	85990088	86290088	nonHub	1.47238	1.40963	1.93649	2.14706	1.94417	1.66887	0.500608	1.36735	2.28862	2.04557
chr1	86045088	86345088	nonHub	1.49661	1.99491	1.9267	2.24733	2.72473	2.16592	0.563329	1.5889	2.34984	2.08733
chr1	86635088	86935088	nonHub	2.048	0.862981	5.0306	0.975646	1.27075	1.28109	0.541261	1.35104	2.26586	2.13282
chr1	86425088	86725088	nonHub	2.01164	2.01678	4.1269	1.75871	2.10435	2.38751	2.40547	2.2753	1.92885	2.28048
chr1	86330088	86630088	nonHub	1.62386	2.34477	2.92279	2.07464	2.62026	2.63758	1.13247	2.08365	2.21872	2.16563
chr1	86360088	86660088	nonHub	1.90864	2.82947	3.32966	1.89957	2.71937	3.38776	3.03036	2.78092	2.16833	2.26109
chr1	86155088	86455088	nonHub	1.41179	3.05979	2.14574	2.14467	3.52725	3.20772	1.17544	2.23996	2.3986	2.10448
chr1	87695088	87995088	nonHub	1.62992	2.74784	2.89036	1.42129	3.02313	3.05152	1.27417	2.49141	2.35472	2.00232
chr1	87720088	88020088	nonHub	1.2906	3.05615	2.7631	1.45153	3.42493	3.2685	1.30205	2.58384	2.32871	1.98144
chr1	87500088	87800088	nonHub	3.11441	3.94756	3.79161	2.49084	3.22617	5.02278	6.3755	4.58322	2.32221	2.93449
chr1	87530088	87830088	nonHub	3.05988	4.20485	3.38412	2.48527	3.32742	5.12665	6.36388	4.6471	2.22847	2.88453
chr1	87680088	87980088	nonHub	1.59356	2.74784	2.92585	1.41333	3.01991	3.03844	1.27301	2.46966	2.43978	2.00754
chr1	87635088	87935088	nonHub	1.54509	2.75585	2.98948	1.41174	3.01938	2.97843	1.24746	2.49277	2.38452	2.04259
chr1	87075088	87375088	nonHub	3.92028	2.90454	1.71623	3.30733	3.71422	3.81941	5.28252	3.71469	1.88713	4.65119
chr1	88355088	88655088	nonHub	2.51455	0.385572	2.2002	0.625496	0.613947	0.752494	0.340321	0.853576	1.65578	1.64138
chr1	88475088	88775088	nonHub	1.04824	0.50292	2.04234	0.596847	0.663234	0.928691	0.500608	0.962312	1.81832	1.59141
chr1	88685088	88985088	nonHub	2.42367	1.89725	2.34398	1.5518	1.84291	2.99074	3.78418	2.61374	1.83783	3.22011
chr1	88110088	88410088	nonHub	2.99929	1.14141	2.55874	0.907208	2.01488	1.65656	0.523838	1.38638	1.48836	1.64884
chr1	88735088	89035088	nonHub	2.32672	2.02407	2.01297	2.60703	2.22703	2.9615	3.59253	2.63141	1.82266	3.59522
chr1	89815088	90115088	nonHub	6.90745	5.25077	2.91544	3.68454	6.2584	7.81578	8.87738	6.11911	1.86925	4.60272
chr1	89135088	89435088	nonHub	2.84781	3.67277	2.53855	5.69233	2.6674	4.952	5.42771	4.2108	2.30324	2.84351
chr1	89265088	89565088	nonHub	1.33908	1.74637	2.83468	2.29428	1.49576	2.96535	2.23706	2.29569	2.47608	1.97845
chr1	89830088	90130088	nonHub	6.88321	5.54159	2.80531	3.88508	6.60181	8.06353	8.92384	6.33794	2.00579	4.75261
chr1	89675088	89975088	nonHub	3.79304	3.09769	3.06106	2.58156	3.8519	4.74733	5.45558	3.5611	2.01121	3.90023
chr1	89770088	90070088	nonHub	6.03493	3.83021	3.07697	2.96036	5.24105	5.98994	6.66819	4.54652	1.91151	4.24924
chr1	89430088	89730088	nonHub	2.50244	0.491258	3.38473	0.911982	0.841097	1.27724	0.696902	1.1825	2.4918	1.91805
chr1	89325088	89625088	nonHub	1.67233	0.766041	3.02925	1.29237	1.05485	1.69503	0.737555	1.21784	2.23985	1.8651
chr1	90615088	90915088	nonHub	1.31484	0.256562	2.23201	0.505331	0.525552	0.607073	0.307799	0.776102	1.33503	1.73236
chr1	90565088	90865088	nonHub	1.38149	0.252189	2.34215	0.495781	0.503051	0.604765	0.286891	0.758432	1.3269	1.751
chr1	90330088	90630088	nonHub	1.01188	0.280615	2.94726	0.67961	0.542159	0.682477	0.313606	0.752996	1.74301	1.8651
chr1	90200088	90500088	nonHub	1.96923	1.68442	3.07697	2.34919	2.00578	2.30211	2.66681	2.21549	2.02475	2.63694
chr1	90705088	91005088	nonHub	2.49638	0.259477	5.72015	0.801367	0.90217	1.248	0.777046	0.888915	1.96624	2.03588
chr1	90205088	90505088	nonHub	1.93893	1.60789	3.05984	2.33009	1.82684	2.16669	2.64707	2.14346	1.98737	2.60264
chr1	90825088	91125088	nonHub	2.85387	0.401607	7.8353	1.07592	1.26432	2.06359	1.65863	1.09959	2.60233	2.27899
chr1	90295088	90595088	nonHub	1.00582	0.29009	3.07514	0.727358	0.570017	0.705559	0.34729	0.755714	1.95974	1.90239
chr1	90675088	90975088	nonHub	2.48426	0.239069	5.46439	0.756006	0.859848	1.22877	0.744524	0.861731	1.88713	1.96652
chr1	90845088	91145088	nonHub	2.8781	0.457001	7.79491	1.39105	1.33826	2.1236	1.71786	1.14716	2.60287	2.41919
chr1	90530088	90830088	nonHub	1.3209	0.25146	2.41312	0.493394	0.486443	0.557061	0.228816	0.769306	1.22775	1.77412
