chrom	start	end	group	CTCF	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K9ac	H3K9me3	H4K20me1
chr3	15452538	15552538	nonBoundary	1.63597	1.02771	5.42768	4.49545	2.33364	1.50268	0.651604	1.87977	2.45441	3.53482
chr3	16084480	16184480	nonBoundary	2.10859	34.719	2.50734	4.79388	16.6859	8.34207	2.21267	13.7252	6.20592	3.03144
chr3	26589218	26689218	nonBoundary	0.7271	0.126823	0.570852	0.608784	0.221792	0.380864	0.205586	0.342518	6.06938	1.12532
chr3	31560951	31660951	nonBoundary	2.45396	2.15599	0.721366	4.49784	3.56154	2.29672	0.484347	1.74521	1.82212	7.2598
chr3	34812800	34912800	nonBoundary	0.690745	0.124637	0.488253	0.465541	0.178398	0.353164	0.21604	0.387371	5.42246	0.997803
chr3	39150612	39250612	nonBoundary	9.76131	13.5745	6.6116	4.95144	10.2057	12.6908	11.6452	10.6996	2.37801	7.85266
chr3	41645968	41745968	nonBoundary	1.69051	2.50804	2.79919	1.88365	4.09834	2.80454	0.634181	2.21821	2.59095	2.73836
chr3	44605230	44705230	nonBoundary	1.58144	3.17277	1.52717	10.0748	1.84988	5.39672	11.356	5.27641	7.09178	3.41624
chr3	52866769	52966769	nonBoundary	4.85339	2.73107	1.91447	4.26865	3.85565	4.12718	5.0839	3.91449	1.56855	4.84359
chr3	55035971	55135971	nonBoundary	1.50873	3.65163	3.25991	1.93856	4.72193	2.54832	0.74917	2.91956	2.82664	2.1634
chr3	59618810	59718810	nonBoundary	1.54509	6.47892	6.47945	1.81203	5.0498	3.19233	0.693418	3.3477	3.35003	2.50122
chr3	68844373	68944373	nonBoundary	0.381727	0.168369	0.868209	0.730541	0.270008	0.401638	0.226493	0.497466	5.21603	1.34905
chr3	78450581	78550581	nonBoundary	0.79981	0.439508	2.1072	0.723379	0.697521	0.757111	0.282245	0.84814	2.01067	1.61751
chr3	82364924	82464924	nonBoundary	0.454437	0.229594	0.576359	0.613559	0.273223	0.343931	0.195133	0.387371	4.14161	1.00451
chr3	100385990	100485990	nonBoundary	0.908875	0.642863	2.62482	1.04568	2.04756	1.55808	0.32406	1.24774	2.44303	1.75622
chr3	101815879	101915879	nonBoundary	1.47238	2.33748	6.19677	1.74041	1.99774	3.92866	7.15719	3.46595	3.06395	3.75406
chr3	111800470	111900470	nonBoundary	0.94523	1.74929	1.76762	1.58761	3.61779	2.63604	0.658573	1.98579	3.40041	1.6108
chr3	113066465	113166465	nonBoundary	1.94499	5.34188	2.03378	7.77095	6.86271	4.75041	0.899004	4.03682	2.51943	3.53929
chr3	114404812	114504812	nonBoundary	6.28941	8.10794	7.68356	11.8223	8.54222	9.01377	9.65558	8.68527	2.32112	4.99125
chr3	116246079	116346079	nonBoundary	4.05358	1.88048	1.12151	1.71176	2.75312	3.71169	1.89557	2.56073	1.18007	2.60189
chr3	121086640	121186640	nonBoundary	2.0177	1.26823	1.0279	5.04933	3.27546	2.02435	0.665542	1.75337	1.91151	9.9825
chr3	125343273	125443273	nonBoundary	1.41784	0.640676	8.66006	2.29189	1.78559	1.26724	0.46344	1.65958	2.69823	4.7899
chr3	128573171	128673171	nonBoundary	6.88927	0.428575	11.0426	1.29874	1.40308	1.38957	0.616759	1.60657	2.54706	3.47441
chr3	134433850	134533850	nonBoundary	1.56326	1.81707	3.95742	1.23189	4.32656	3.17386	0.703871	2.1285	2.25123	2.31777
chr3	137808421	137908421	nonBoundary	1.16336	4.39727	1.26836	5.27135	7.062	4.62807	1.00005	3.21722	2.85102	7.96676
chr3	140199774	140299774	nonBoundary	0.58168	0.437321	2.38253	0.95973	0.580196	0.692479	0.303153	0.807364	3.09971	1.77412
chr3	140718414	140818414	nonBoundary	5.41689	2.23909	4.23458	2.10806	2.97973	2.94765	2.1813	2.97257	2.55356	2.57728
chr3	142816721	142916721	nonBoundary	2.69027	5.81856	4.15566	2.68342	6.44323	6.72628	4.52987	5.21524	3.90105	3.13212
chr3	144348336	144448336	nonBoundary	1.10883	2.04229	3.92621	1.44676	3.80262	2.53447	1.16383	2.56888	2.35038	2.42963
chr3	144510492	144610492	nonBoundary	1.38149	0.459188	3.75	0.826036	0.874312	0.697096	0.299668	0.929691	1.91639	1.93744
chr3	152349226	152449226	nonBoundary	9.16146	2.71358	4.22724	1.59239	4.64157	4.03484	0.850221	3.46595	2.51943	2.77863
chr3	153551622	153651622	nonBoundary	2.1813	5.75734	1.0022	7.05951	9.08546	8.27513	1.30669	4.02459	2.12932	12.7589
chr3	156607127	156707127	nonBoundary	0.7271	0.535719	1.94016	0.821262	1.05593	0.920997	0.358905	0.811441	4.70402	1.66897
chr3	161181490	161281490	nonBoundary	13.1423	4.68153	5.81865	2.8577	6.64735	5.84452	4.15354	4.96243	3.16798	3.36031
chr3	162206603	162306603	nonBoundary	1.50873	0.72814	2.32012	1.53987	1.14271	1.94356	2.92699	1.85123	2.71936	2.05601
chr3	171293401	171393401	nonBoundary	3.12653	7.65094	1.38583	14.9689	4.76693	6.15614	8.91687	7.74335	1.89201	7.91978
chr3	178381184	178481184	nonBoundary	1.41784	6.19029	2.59912	3.49991	5.38731	6.39851	9.79845	6.98084	3.36466	6.48124
chr3	182889176	182989176	nonBoundary	8.45254	0.478867	6.62262	1.23189	1.35004	2.34981	1.43562	0.9827	4.40168	1.65778
chr3	186068959	186168959	nonBoundary	1.39967	1.1108	0.93796	6.2669	1.70523	1.16106	0.331029	1.43531	1.1947	2.88826
chr3	190279750	190379750	nonBoundary	3.03564	0.7347	8.50404	1.18176	1.46897	1.38727	0.449502	1.59026	2.50805	2.7227
chr3	191408113	191508113	nonBoundary	1.4542	1.77115	2.23936	1.23905	3.50368	2.83455	0.745686	1.83492	2.89815	1.91059
chr3	198570999	198670999	nonBoundary	2.69027	3.96213	15.369	2.78847	6.78074	5.09203	2.51582	5.09291	5.24854	4.52591
chr3	8652803	8752803	nonBoundary	3.85363	0.854963	8.36638	1.43482	2.68562	1.76121	0.644635	1.79006	3.77101	2.75179
chr3	40523921	40623921	nonBoundary	10.3612	2.30906	4.10059	4.48352	2.15042	3.73246	5.23374	4.15915	3.26875	2.68243
chr3	44186504	44286504	nonBoundary	6.23488	0.424202	4.2199	0.890496	0.928957	0.867907	0.446018	0.986778	1.94727	2.18801
chr3	58085265	58185265	nonBoundary	20.1588	3.61884	7.01726	18.3471	7.41719	3.85711	1.64817	4.88496	3.03469	6.81459
chr3	73557993	73657993	nonBoundary	9.76131	7.968	3.09839	4.91325	9.40368	6.92248	1.51925	5.77387	1.86438	7.51708
chr3	74608597	74708597	nonBoundary	0.854342	0.909629	1.47577	1.27487	2.80937	2.1236	0.459956	1.0561	2.05293	2.22604
chr3	100804819	100904819	nonBoundary	5.72591	14.4469	1.76028	5.28807	10.8646	14.5121	10.3072	10.3693	2.18134	4.73173
chr3	117062414	117162414	nonBoundary	2.43578	0.680035	3.00477	1.42766	1.59112	1.19799	0.383296	1.23143	1.32148	2.72047
chr3	127956996	128056996	nonBoundary	2.03588	2.93224	2.57709	3.04153	5.56249	3.19695	0.85719	3.15198	2.93554	4.73621
chr3	133318036	133418036	nonBoundary	3.69003	3.95557	4.21623	1.01464	2.72419	3.45316	1.33805	2.7116	2.00579	2.19919
chr3	136849665	136949665	nonBoundary	1.127	0.216474	1.49413	0.716217	0.339117	0.443187	0.233462	0.579018	4.42119	1.6108
chr3	143403316	143503316	nonBoundary	4.58073	4.25076	2.75698	3.96068	4.36353	4.64653	5.53689	4.63622	4.22939	3.10303
chr3	150345066	150445066	nonBoundary	1.36331	4.77336	2.24303	5.37162	5.4307	4.94892	2.26493	4.0042	2.05455	2.76074
chr3	169618212	169718212	nonBoundary	3.54461	1.1589	2.85426	1.20563	1.6538	1.33879	0.362389	1.15396	1.25809	2.17906
chr3	183784459	183884459	nonBoundary	4.54437	0.424202	1.83554	0.821262	0.604304	1.21415	1.05232	0.868527	4.08472	1.48104
chr3	188503193	188603193	nonBoundary	7.14376	1.70118	7.87629	1.35842	2.1906	2.67989	1.20564	2.29569	2.94529	2.41844
chr3	196374742	196474742	nonBoundary	16.8505	21.232	2.13657	6.31464	15.1542	12.3561	10.8821	14.7527	3.06557	5.24406
chr4	6216242	6316242	nonBoundary	3.14471	0.649422	7.87996	1.42288	1.22307	1.34803	0.986117	1.59434	4.12211	3.26859
chr4	14635240	14735240	nonBoundary	1.21789	1.6334	2.21733	4.5623	2.93313	2.57833	0.581914	1.53318	2.20084	3.20594
chr4	47179239	47279239	nonBoundary	2.56303	7.23111	1.07012	8.55163	6.88521	7.29411	6.91327	6.22649	2.17484	3.49007
chr4	77538645	77638645	nonBoundary	2.67209	1.0933	10.1285	1.78577	2.07006	1.96433	1.13247	1.7289	3.94331	2.80996
chr4	79691546	79791546	nonBoundary	4.47166	7.10866	2.74413	1.84306	7.13593	6.45852	2.48794	4.89719	1.7831	2.63098
chr4	124681439	124781439	nonBoundary	3.01746	7.12178	3.19567	2.12716	5.6316	3.82479	0.864159	3.2947	3.1761	2.44529
chr4	124706628	124806628	nonBoundary	2.36307	6.2865	2.96256	2.12478	4.828	3.48086	0.811891	3.05004	3.07695	2.29092
chr4	712672	812672	nonBoundary	6.68932	5.45996	9.83297	15.8905	6.01893	4.4965	7.41504	5.97367	3.94331	10.7566
chr4	4033860	4133860	nonBoundary	0.490792	0.701901	6.89428	1.98869	1.35808	1.4519	0.634181	1.61473	5.0356	3.2395
chr4	5468317	5568317	nonBoundary	4.30807	1.01021	2.90382	5.38117	2.34168	1.17029	0.435564	1.77375	4.01483	3.85698
chr4	5362883	5462883	nonBoundary	5.63502	5.88635	2.97724	4.15167	5.73285	2.99382	0.735232	3.07451	4.57235	4.41181
chr4	12745920	12845920	nonBoundary	0.981585	0.25802	0.930617	0.816487	0.380904	0.547059	0.282245	0.664648	6.50825	1.71371
chr4	21298852	21398852	nonBoundary	3.21742	0.273326	1.48862	0.606397	0.511087	0.547059	0.243916	0.697269	2.36339	1.4967
chr4	21163223	21263223	nonBoundary	0.527147	0.236154	0.581865	0.59446	0.289295	0.380864	0.205586	0.517854	5.37857	1.12756
chr4	24998658	25098658	nonBoundary	7.12558	1.49783	4.69163	5.76793	2.76276	2.07282	0.707356	2.11219	2.63483	3.14106
chr4	26542491	26642491	nonBoundary	3.21742	2.0904	1.56938	2.9341	4.05334	3.58243	0.735232	2.34054	1.53604	3.67576
chr4	29713620	29813620	nonBoundary	0.65439	0.341111	0.774597	0.687568	0.503051	0.489352	0.275276	0.640182	3.29476	1.2864
chr4	43164402	43264402	nonBoundary	0.690745	0.314871	1.26285	0.651757	0.763416	1.07103	0.386781	0.611639	3.17285	1.13875
chr4	63433898	63533898	nonBoundary	0.50897	0.170555	0.600221	0.508514	0.241079	0.376247	0.282245	0.350673	4.2619	0.984379
chr4	76897288	76997288	nonBoundary	2.92658	4.9308	1.85573	9.50897	4.84408	2.86225	0.846736	3.51896	2.2301	3.8346
chr4	77971899	78071899	nonBoundary	1.52691	3.84406	6.07379	2.38023	5.15105	4.23105	2.15691	3.56382	3.31914	3.02473
chr4	82909816	83009816	nonBoundary	1.58144	0.330178	2.38987	0.658919	0.544838	0.662472	0.261338	0.823674	1.27597	1.82558
chr4	86041605	86141605	nonBoundary	2.67209	4.00149	1.384	3.39009	3.92476	5.279	9.8995	4.66069	2.46904	7.09424
chr4	94869148	94969148	nonBoundary	3.7991	0.253646	4.13914	0.577748	0.699128	1.12182	0.53313	0.96639	1.11505	1.70924
chr4	111005603	111105603	nonBoundary	0.999762	0.413269	3.37372	1.01464	1.13307	1.26724	0.519192	1.15396	2.00741	2.09404
chr4	114399804	114499804	nonBoundary	6.39848	1.7143	5.77093	1.12446	2.52651	3.15309	1.03142	2.04287	1.90339	2.25512
chr4	120837244	120937244	nonBoundary	1.23607	9.10066	2.24119	1.70698	6.70038	4.25875	1.03838	4.61991	3.26388	1.85019
chr4	123006751	123106751	nonBoundary	7.28918	2.8404	1.84288	2.65478	2.92187	5.2236	11.4815	4.95428	1.37512	2.67348
chr4	128676052	128776052	nonBoundary	7.30735	2.71577	5.84802	1.18653	2.00256	5.4752	10.1364	4.79117	2.326	2.40054
chr4	131551715	131651715	nonBoundary	0.618035	0.715021	1.45191	0.687568	1.62969	1.62271	0.498285	0.884838	2.53081	1.22824
chr4	133232920	133332920	nonBoundary	0.636212	0.787179	1.39134	0.725766	1.60558	1.37803	0.581914	1.05202	2.1472	1.29983
chr4	140231160	140331160	nonBoundary	4.10811	4.38196	2.14574	4.80581	4.39888	5.7268	12.7394	5.54145	1.86275	6.81906
chr4	141015821	141115821	nonBoundary	1.58144	4.39945	3.37005	2.67626	7.52326	7.42568	2.46007	5.2601	2.41215	4.14334
chr4	143379292	143479292	nonBoundary	1.36331	11.1495	1.35279	3.20388	6.06715	4.59806	1.00702	4.75447	2.74699	2.10299
chr4	143870565	143970565	nonBoundary	1.27242	1.76678	1.79516	1.69266	2.43007	2.49062	0.595852	1.70443	1.67745	2.08286
chr4	152493483	152593483	nonBoundary	5.2533	0.922748	6.66667	1.41095	2.40436	2.86225	1.82937	1.85531	2.38939	2.41397
chr4	154348301	154448301	nonBoundary	4.08994	9.35212	2.28157	7.4582	8.22239	10.3503	10.0145	8.52625	2.93391	7.1636
chr4	155681963	155781963	nonBoundary	8.398	1.44097	4.2456	1.71176	1.30986	3.06768	5.49856	3.77993	1.15243	2.03588
chr4	156837676	156937676	nonBoundary	3.74456	4.00805	3.73532	2.91739	4.49692	4.22874	4.25459	2.93995	1.83349	2.18129
chr4	158066732	158166732	nonBoundary	5.28965	10.7319	1.67401	2.29906	9.42297	14.6321	13.4432	9.83108	2.54381	4.71383
chr4	162577107	162677107	nonBoundary	0.636212	0.216474	0.668136	0.520451	0.348761	0.373939	0.191648	0.468923	3.03632	1.08505
chr4	168881005	168981005	nonBoundary	0.7271	0.161809	1.14538	0.458379	0.316617	0.551675	0.334513	0.513777	2.54543	1.06492
chr4	172088081	172188081	nonBoundary	0.65439	0.194608	0.543319	0.546712	0.261972	0.334698	0.195133	0.379216	4.50084	0.903839
chr4	177582617	177682617	nonBoundary	1.03612	1.28791	1.84655	1.16743	2.86241	2.68913	0.658573	1.41493	2.37639	1.73161
chr4	182661853	182761853	nonBoundary	5.38054	0.800298	4.12078	1.17221	1.96399	1.50499	0.491316	1.419	1.92777	1.9352
chr4	184594195	184694195	nonBoundary	6.56208	9.2078	3.471	4.70077	4.57728	8.50134	23.2278	11.1848	2.73561	3.92186
chr4	186319523	186419523	nonBoundary	4.01723	5.07512	1.77864	6.14514	7.43487	8.42285	11.924	6.82589	2.02042	6.51033
chr4	190429113	190529113	nonBoundary	1.65415	2.16255	1.72724	1.45392	2.29346	2.09129	0.616759	1.57395	8.69771	2.17458
chr4	10096486	10196486	nonBoundary	7.4346	0.767499	5.32306	1.18176	1.33718	1.62733	0.780531	1.59434	2.44791	2.34909
chr4	13508040	13608040	nonBoundary	3.27195	10.1874	3.33517	1.81442	9.0292	5.96455	1.25442	4.68108	3.29801	2.33343
chr4	14572218	14672218	nonBoundary	2.27219	6.81565	1.81902	5.2809	3.64511	6.94326	16.872	6.73211	1.51166	4.31785
chr4	15866786	15966786	nonBoundary	2.59938	0.481054	7.07967	1.23428	1.18129	1.16567	0.536615	1.3823	2.28049	2.34014
chr4	16801042	16901042	nonBoundary	1.92681	3.73254	3.00661	1.80725	4.73961	2.98228	0.675995	2.97664	3.0672	2.34909
chr4	32135287	32235287	nonBoundary	0.545325	0.150876	0.510279	0.424955	0.216971	0.325465	0.153319	0.342518	3.88967	0.950821
chr4	63207707	63307707	nonBoundary	0.7271	0.214288	0.657122	0.563424	0.213757	0.415487	0.209071	0.379216	3.77427	1.07834
chr4	67522798	67622798	nonBoundary	0.43626	0.205541	0.602056	0.589685	0.287687	0.376247	0.209071	0.350673	4.99659	1.03807
chr4	106446517	106546517	nonBoundary	0.87252	1.30759	1.39317	3.34712	2.07167	1.59039	0.494801	1.34153	2.43165	2.0493
chr4	110651823	110751823	nonBoundary	1.19971	2.68515	1.38032	7.14545	2.70973	4.03484	5.79823	3.49042	2.57469	3.74288
chr4	115088537	115188537	nonBoundary	3.01746	15.1554	1.90345	4.42383	6.67145	13.3833	19.5725	12.6283	2.54869	3.5997
chr4	125184488	125284488	nonBoundary	1.56326	1.41692	1.92915	1.23905	2.65347	2.10514	0.46344	1.59026	3.28826	1.61528
chr4	141060840	141160840	nonBoundary	2.92658	2.52553	3.31865	2.37306	5.44195	4.43879	1.48789	3.86556	2.27236	3.8883
chr4	148402055	148502055	nonBoundary	1.38149	3.88997	2.09435	1.33933	4.45353	3.47394	0.71084	2.52811	2.53406	2.08286
chr4	158351435	158451435	nonBoundary	1.2906	0.174929	3.04149	0.501352	0.769845	1.10335	0.696902	0.574941	1.27272	1.50789
chr4	168561145	168661145	nonBoundary	0.454437	0.131196	0.73605	0.494189	0.202506	0.355473	0.209071	0.395527	4.95921	1.00899
chr4	172779759	172879759	nonBoundary	0.636212	0.212101	0.526799	0.661307	0.29733	0.369322	0.21604	0.489311	5.6614	1.04478
chr4	173819020	173919020	nonBoundary	0.58168	0.540092	1.43906	0.697117	1.08968	1.07103	0.35542	0.839984	4.29115	1.16112
chr5	33504952	33604952	nonBoundary	2.25401	1.66619	3.34251	5.5268	3.16135	1.91586	0.648119	2.0755	2.74374	4.23731
chr5	19904234	20004234	nonBoundary	0.890697	1.04957	1.87408	0.654144	2.17614	2.05435	0.446018	1.06833	1.18982	1.37813
chr5	42989796	43089796	nonBoundary	12.2335	51.3437	1.76212	6.23347	11.2487	41.2556	46.6263	40.7882	3.46381	4.72278
chr5	110059834	110159834	nonBoundary	2.0177	2.4818	2.25037	2.51631	1.95113	4.32338	8.59978	3.5842	1.74735	2.29316
chr5	175088588	175188588	nonBoundary	7.34371	0.701901	4.66043	1.14117	1.71166	1.44959	0.512223	1.14173	3.17773	2.86589
chr5	2172869	2272869	nonBoundary	1.03612	0.205541	0.998532	1.0982	0.356797	0.461653	0.278761	0.701346	11.2058	1.65107
chr5	9807145	9907145	nonBoundary	3.43555	3.58385	4.91557	1.69027	5.3182	3.21772	0.836283	2.67898	3.13709	2.65782
chr5	20661817	20761817	nonBoundary	0.58168	0.271139	0.767255	0.730541	0.33751	0.373939	0.236947	0.54232	3.85066	1.34234
chr5	24469143	24569143	nonBoundary	0.836165	0.209914	0.64978	0.713829	0.353582	0.408563	0.223009	0.452613	4.39356	1.15888
chr5	25502843	25602843	nonBoundary	0.708922	0.198981	0.613069	0.568199	0.271615	0.378555	0.181195	0.391449	4.07822	1.06044
chr5	28357591	28457591	nonBoundary	0.58168	0.179302	0.56351	0.534775	0.215364	0.334698	0.202102	0.33844	4.41144	0.946346
chr5	32544928	32644928	nonBoundary	2.10859	6.35428	4.62005	5.79897	5.87429	5.24668	6.26167	5.74941	3.13709	5.61991
chr5	35229667	35329667	nonBoundary	2.43578	0.428575	7.57343	0.981217	1.32433	1.89739	0.885066	0.990855	2.34551	2.23499
chr5	37932234	38032234	nonBoundary	1.6178	0.341111	8.30948	0.988379	0.912885	0.907148	0.512223	0.974545	2.76162	2.42515
chr5	39004880	39104880	nonBoundary	2.05406	3.28647	1.02423	6.0759	4.81997	3.90097	0.933849	3.03781	3.02331	7.58643
chr5	41329971	41429971	nonBoundary	1.25425	0.74126	3.81975	0.895271	1.7647	1.75659	0.540099	1.40677	2.08219	1.79873
chr5	42578539	42678539	nonBoundary	2.94475	0.529159	2.38069	0.747253	1.05593	0.923305	0.28573	1.11726	1.22558	1.93967
chr5	54826683	54926683	nonBoundary	1.78139	5.61739	4.15199	3.26117	5.20248	5.66217	9.18866	5.6597	2.47066	4.74739
chr5	62589217	62689217	nonBoundary	0.690745	0.279886	0.68282	0.613559	0.343939	0.457036	0.195133	0.411837	4.36592	1.13204
chr5	65089115	65189115	nonBoundary	1.52691	6.78942	1.808	6.52712	9.0726	5.84452	1.47743	4.79933	2.8819	3.88382
chr5	67984366	68084366	nonBoundary	1.99952	0.452628	4.47688	0.897658	1.26647	1.08488	0.372843	1.07648	2.75187	1.99561
chr5	71379518	71479518	nonBoundary	3.09017	11.7049	4.53378	5.67005	9.05813	9.5816	12.1261	9.50079	2.39427	6.60429
chr5	73497230	73597230	nonBoundary	2.50849	3.27116	6.31241	1.78577	5.89197	3.9933	0.982632	2.93179	2.71448	3.2753
chr5	76316319	76416319	nonBoundary	4.34442	3.29522	4.66226	6.35045	2.99259	3.77401	6.84358	4.37118	2.23498	3.43862
chr5	77129112	77229112	nonBoundary	2.59938	3.71286	9.163	1.76906	4.96622	5.31824	3.70055	3.64537	3.05257	3.02473
chr5	78840475	78940475	nonBoundary	2.43578	3.24711	5.68466	2.03644	3.49403	7.24795	11.8264	5.05622	2.56982	3.28648
chr5	80838303	80938303	nonBoundary	2.65391	0.977413	1.10866	2.64761	2.22275	1.65964	0.46344	1.36192	1.93915	2.63321
chr5	88571261	88671261	nonBoundary	1.21789	0.577264	2.57526	0.756802	2.45257	2.18131	0.519192	1.06425	1.44339	1.78307
chr5	92328351	92428351	nonBoundary	1.59962	2.74201	1.77129	1.26054	3.41207	2.96612	1.03838	1.86346	1.88388	1.62646
chr5	98804453	98904453	nonBoundary	0.272662	0.544465	0.890236	1.8359	0.628412	0.586299	0.383296	0.844062	5.52324	1.68463
chr5	103284372	103384372	nonBoundary	0.836165	0.310498	1.02423	0.635045	0.441978	0.489352	0.212555	0.619794	3.04444	1.18349
chr5	111322975	111422975	nonBoundary	1.21789	5.05325	1.66667	1.55658	6.47538	4.62114	0.756139	3.4578	3.22162	1.96428
chr5	113635030	113735030	nonBoundary	3.72639	2.06634	2.79002	1.50405	4.25745	5.06664	6.38711	2.90732	2.83476	2.10747
chr5	114408956	114508956	nonBoundary	3.96269	0.463561	3.85279	0.990766	0.998066	1.07103	0.42511	1.10503	2.53243	2.12536
chr5	118064072	118164072	nonBoundary	3.01746	0.312685	1.20778	0.761577	0.525552	0.87714	0.470409	0.742122	4.50734	1.46762
chr5	119612695	119712695	nonBoundary	1.56326	1.02552	1.15455	1.08865	1.80648	1.38265	0.386781	1.08464	2.1277	1.39155
chr5	126599340	126699340	nonBoundary	7.47095	0.349857	7.21733	0.871397	0.986816	1.61578	0.742201	1.01124	2.29024	2.30658
chr5	128684154	128784154	nonBoundary	1.05429	0.868083	1.13987	0.527613	1.0495	1.02256	0.268307	0.852217	3.01519	1.13875
chr5	136126158	136226158	nonBoundary	3.43555	0.725954	2.46329	0.880946	1.48505	1.44497	0.397234	1.19066	5.07136	1.68911
chr5	136743377	136843377	nonBoundary	0.999762	0.577264	2.24303	1.11491	1.3629	1.1726	0.341482	0.925614	4.3578	2.33566
chr5	143951652	144051652	nonBoundary	0.65439	0.352044	2.56241	0.737703	0.613947	0.70402	0.320575	0.819596	3.03307	1.53474
chr5	147237840	147337840	nonBoundary	1.92681	0.592571	2.42842	0.775901	1.36772	1.22569	0.446018	1.14173	1.95052	1.73832
chr5	154004258	154104258	nonBoundary	5.21694	3.85936	4.6329	3.33041	6.54448	4.96277	2.96184	4.93797	3.7954	4.05385
chr5	155043234	155143234	nonBoundary	1.69051	0.352044	2.34031	0.888109	0.737701	1.38957	1.21261	0.758432	4.71214	1.48999
chr5	156628314	156728314	nonBoundary	14.542	1.83238	5.19641	3.70284	3.30117	1.98742	0.972179	3.48634	2.08381	3.00459
chr5	158913093	159013093	nonBoundary	1.127	0.494173	8.14795	1.20563	1.21022	0.925614	0.411172	1.12542	2.90628	2.3379
chr5	159716004	159816004	nonBoundary	11.3973	5.49057	4.17218	4.88221	4.22209	9.77088	15.196	9.32546	2.06756	3.25964
chr5	167585557	167685557	nonBoundary	9.67043	6.78942	5.34692	3.29698	7.83024	5.71295	4.78075	5.81465	3.11271	3.57061
chr5	168654563	168754563	nonBoundary	4.50802	0.819978	4.50991	1.00032	1.8097	1.85584	0.825829	1.1458	2.1472	2.09628
chr5	168253143	168353143	nonBoundary	6.99834	1.51095	4.31902	1.06239	1.39665	1.15644	0.386781	1.52094	1.80261	2.23275
chr5	173049514	173149514	nonBoundary	2.21765	6.06346	8.03598	2.31577	7.03789	3.93328	1.19519	4.46497	3.19236	3.03592
chr5	175432346	175532346	nonBoundary	0.745277	1.08237	7.10536	1.60433	2.88169	1.81891	0.623728	1.76968	3.13872	2.81443
chr5	8414852	8514852	nonBoundary	1.09065	1.6006	3.92621	1.11491	1.19897	1.99203	3.81206	2.23452	1.80749	2.02916
chr5	17330851	17430851	nonBoundary	1.67233	7.95488	4.69347	3.06779	8.5149	6.01995	1.66211	4.77894	3.69624	3.82342
chr5	35810847	35910847	nonBoundary	2.72662	4.7843	2.89831	3.5023	5.73285	7.14177	4.43927	4.79933	2.57469	2.36027
chr5	43929539	44029539	nonBoundary	0.7271	1.371	2.27056	1.06239	1.25843	1.08719	0.282245	1.15396	3.70112	1.79425
chr5	53235059	53335059	nonBoundary	1.54509	2.56708	2.19897	2.6309	4.38603	2.85301	0.825829	2.86247	2.20409	2.72047
chr5	64909491	65009491	nonBoundary	1.99952	4.52409	0.969164	9.67131	3.03599	5.35517	11.2306	6.72395	1.50515	4.39839
chr5	66461042	66561042	nonBoundary	10.1976	1.77553	3.23789	4.98248	3.5085	2.6245	0.836283	2.98888	1.99766	2.87483
chr5	78664885	78764885	nonBoundary	0.745277	1.07362	2.00257	3.03915	1.89006	1.29263	0.508739	1.49648	2.61045	2.7406
chr5	84690231	84790231	nonBoundary	0.43626	0.177115	0.668136	0.563424	0.255543	0.39933	0.21604	0.362906	4.51709	1.10071
chr5	93336972	93436972	nonBoundary	1.09065	1.78646	0.983848	3.26117	2.44454	1.51653	0.390265	1.22736	2.68685	3.10751
chr5	97658736	97758736	nonBoundary	1.4542	7.65531	1.40786	1.72369	5.14141	5.56292	2.46703	4.9502	3.33052	1.78754
chr5	104736928	104836928	nonBoundary	0.836165	0.13557	0.53047	0.408243	0.208935	0.376247	0.184679	0.456691	3.84904	0.912788
chr5	115232490	115332490	nonBoundary	1.69051	2.61737	3.06718	3.36622	4.2237	3.49471	1.32063	2.43025	2.60395	3.67129
chr5	123866515	123966515	nonBoundary	1.2906	1.32727	4.55213	1.72369	3.74315	2.72837	0.672511	1.81861	2.65434	2.8547
chr5	126500646	126600646	nonBoundary	0.854342	0.439508	6.32526	1.03851	1.14271	1.79583	1.46001	1.28036	2.94529	2.36475
chr5	151681361	151781361	nonBoundary	0.963407	0.220847	0.877387	0.678018	0.318224	0.454728	0.195133	0.591251	4.7219	1.21705
chr5	155461146	155561146	nonBoundary	1.32696	5.20194	2.40272	1.50883	5.05462	3.94482	0.801438	3.46188	2.29349	2.28421
chr5	160452135	160552135	nonBoundary	0.817987	0.247087	0.594714	0.651757	0.268401	0.339315	0.21604	0.444458	5.47935	1.16783
chr5	162812641	162912641	nonBoundary	5.6532	10.2158	2.11637	5.24509	3.76244	13.3602	20.6144	11.9514	1.63844	3.64668
chr5	175138448	175238448	nonBoundary	3.52643	0.782805	7.25404	1.28442	2.24846	1.71966	0.606305	1.27629	3.08996	3.35808
chr6	150974867	151074867	nonBoundary	2.56303	1.5678	4.45485	1.53032	1.96399	1.31802	0.390265	1.6555	1.87738	2.34461
chr6	12499350	12599350	nonBoundary	1.59962	2.17349	3.72247	1.32023	4.69782	3.93559	1.16731	2.74422	2.73724	2.26631
chr6	18807082	18907082	nonBoundary	1.05429	0.301752	1.04075	0.654144	0.36644	0.618615	0.351936	0.713579	4.60161	1.26851
chr6	47118237	47218237	nonBoundary	6.41666	2.29156	5.11197	1.37275	3.92637	3.19233	1.01051	2.69529	1.90826	2.66006
chr6	82803188	82903188	nonBoundary	3.36284	0.824351	3.81425	1.24622	2.22114	1.98049	0.578429	1.50055	2.54056	2.09181
